price_regular_milled,price_special,price_superior_milled,palay_production_mt,rainfall,tmax,tmin,rh,wind_speed,avg_yield_ton_per_ha,rice_area_ha
-0.46725292556832676,0.6836800305460939,-0.6380578639376483,1.368694574439547,-0.7491432762248368,-2.0422449874022024,-2.080810444671249,0.5518871941913955,0.9424858850887377,-0.16353070833324643,0.41859681191030423
-0.5256908458739066,0.6836800305460939,-0.6380578639376483,1.368694574439547,-0.6839817437577836,-1.6570113834246227,-2.377288873233331,-0.8924456831690102,0.9424858850887377,-0.16353070833324643,0.41859681191030423
-0.9429104164277052,0.6836800305460939,-0.68881516517199,1.368694574439547,-1.225636982390162,-0.40500217049748316,-1.784332016109162,-1.7590454095852537,0.9424858850887377,-0.16353070833324643,0.41859681191030423
-0.6792602643513623,0.6836800305460939,-0.7564915668177751,-0.9494980161490909,-1.147239513640739,0.7506986414352598,0.5874954123874986,-2.047911985057335,0.9424858850887377,-0.16353070833324643,0.41859681191030423
-0.4156101122750215,0.6836800305460939,-0.869285569560754,-0.9494980161490909,-1.3956678561713787,1.713782651379213,1.4769306980737495,-2.047911985057335,-1.544629645006542,-0.16353070833324643,0.41859681191030423
-0.9510645448424357,0.6836800305460939,-1.3007226300526429,-0.9494980161490909,0.7393904810694062,0.7506986414352598,0.29101698382541663,0.2630206187193144,-1.544629645006542,-0.16353070833324643,0.41859681191030423
-0.752647420083953,0.6836800305460939,-1.7321596905445276,-0.9337322885199517,-0.03033012119765785,0.07653983447449336,-0.45017908757979075,-0.02584595675276671,-0.3010718799589021,-0.16353070833324643,0.41859681191030423
-0.7798278481330608,0.6836800305460939,-1.68140238931019,-0.9337322885199517,0.40340132928616396,0.07653983447449336,-0.30193987329874716,0.5518871941913955,-0.3010718799589021,-0.16353070833324643,0.41859681191030423
-0.8504969610607394,0.6836800305460939,-1.6532038886244431,-0.9337322885199517,0.7444812257933947,-0.21238536850869322,-0.5984183018608343,1.129620345135558,-0.3010718799589021,-0.16353070833324643,0.41859681191030423
-1.2500492533826169,0.6836800305460939,-1.6616634388301668,1.4885141044210055,-0.29708514473465614,0.2691566364632833,-0.30193987329874716,-0.02584595675276671,-0.3010718799589021,-0.16353070833324643,0.41859681191030423
-1.3832333508232435,0.6836800305460939,-1.6701229890358904,1.4885141044210055,-1.2327640250037462,0.07653983447449336,0.5874954123874986,-0.31471253222484785,0.9424858850887377,-0.16353070833324643,0.41859681191030423
-1.51641744826387,0.6836800305460939,-1.5122113851957215,1.4885141044210055,-0.5770761045540247,-0.597618972486273,-0.45017908757979075,0.5518871941913955,-0.3010718799589021,-0.16353070833324643,0.41859681191030423
-1.6496015457044946,0.6836800305460939,-1.884431594247549,0.9449118157682834,-1.535154261608664,0.2691566364632833,-0.45017908757979075,-1.7590454095852537,-0.3010718799589021,-0.16353070833324643,0.41859681191030423
-1.782785643145121,0.6836800305460939,-1.7547184910931226,-1.2919296202539958,-1.566716878897393,2.0027078543624026,1.4769306980737495,-2.047911985057335,-0.3010718799589021,-0.16353070833324643,0.41859681191030423
-1.9159697405857476,0.6836800305460939,-1.60432648743582,-1.2919296202539958,0.11526517790841392,2.0027078543624026,1.4769306980737495,-1.1813122586410914,-0.3010718799589021,-0.16353070833324643,0.41859681191030423
-1.3696431367986905,0.6836800305460939,-1.4539344837785173,-1.2919296202539958,0.6019403735217163,1.0396238444184498,0.29101698382541663,-0.31471253222484785,-1.544629645006542,-0.16353070833324643,0.41859681191030423
-1.3642070511888682,0.6836800305460939,-1.3035424801212148,-1.0447230110290922,2.2757772387691415,0.36546503745767994,-0.005461444736665259,0.5518871941913955,-1.544629645006542,-0.16353070833324643,0.41859681191030423
-0.7879819765477933,0.6836800305460939,-1.1512705764181974,-1.0447230110290922,-1.3651233878274476,1.4248574483960297,1.328691483792706,-1.1813122586410914,0.9424858850887377,-0.16353070833324643,0.41859681191030423
-0.9048578171589547,0.6836800305460939,-1.1569102765553452,-1.0447230110290922,0.8676772481139171,1.1359322454128395,-0.15370065901770885,0.5518871941913955,-1.544629645006542,-0.16353070833324643,0.41859681191030423
-0.4645348827634146,0.6836800305460939,-1.1540904264867693,1.8959005063579641,2.5058789002934225,0.17284823546889003,-0.30193987329874716,1.418486920607639,-0.3010718799589021,-0.16353070833324643,0.41859681191030423
-0.8803954319147572,0.6836800305460939,-1.1512705764181974,1.8959005063579641,0.04704919860696759,-0.6939273734806697,-0.5984183018608343,0.8407537696634767,-0.3010718799589021,-0.16353070833324643,0.41859681191030423
-1.4566205065558322,0.6836800305460939,-1.2922630798469192,1.8959005063579641,0.3932198398381869,-0.597618972486273,-0.30193987329874716,1.418486920607639,-0.3010718799589021,-0.16353070833324643,0.41859681191030423
-1.3818743294207894,0.6836800305460939,-1.2020278776525393,1.2413074951961016,1.3003905496529413,-2.0422449874022024,-1.1913751589849981,1.418486920607639,0.9424858850887377,-0.16353070833324643,0.41859681191030423
-1.235100017955608,0.6836800305460939,-1.1117926754581553,1.2413074951961016,-1.1523302583647275,-1.560702982430226,-1.6360928018281238,-0.02584595675276671,2.1860436501363774,-0.16353070833324643,0.41859681191030423
-1.3954645434453423,0.6836800305460939,-1.097693425115284,1.2413074951961016,-0.6228928070699213,-0.8865441754694596,-1.0431359447039545,0.2630206187193144,0.9424858850887377,-0.16353070833324643,0.41859681191030423
-1.4280810571042704,0.6836800305460939,-1.0835941747724085,-1.0226509923482971,0.7088460127254751,-0.01976856651989988,-0.45017908757979075,0.2630206187193144,-0.3010718799589021,-0.16353070833324643,0.41859681191030423
-1.4606975707631984,0.6836800305460939,-0.7621312669549228,-1.0226509923482971,-0.8081959150231035,1.0396238444184498,1.1804522695116677,0.2630206187193144,-1.544629645006542,-0.16353070833324643,0.41859681191030423
-1.4443893139337334,0.6836800305460939,-0.5647417621547116,-1.0226509923482971,0.4858713938147782,0.9433154434240532,0.29101698382541663,0.2630206187193144,-1.544629645006542,-0.16353070833324643,0.41859681191030423
-1.4076957360674391,0.6836800305460939,-0.7076141656291519,-0.5944538299408747,0.36471166938385136,-0.01976856651989988,-0.5984183018608343,1.129620345135558,-1.544629645006542,-0.16353070833324643,0.41859681191030423
-1.5843685183866383,0.6836800305460939,-0.8504865691035882,-0.5944538299408747,0.7699349494133373,0.8470070424296565,-0.30193987329874716,0.5518871941913955,-0.3010718799589021,-0.16353070833324643,0.41859681191030423
-1.016297572160294,0.6836800305460939,-0.9933589725780285,-0.5944538299408747,2.061965960361624,0.46177343845207663,-0.5984183018608343,1.418486920607639,-1.544629645006542,-0.16353070833324643,0.41859681191030423
-0.37755751300627105,0.6836800305460939,-0.07408785022276143,1.490405991736502,-0.29810329367945393,-0.21238536850869322,0.5874954123874986,0.8407537696634767,-0.3010718799589021,-0.16353070833324643,0.41859681191030423
0.4894981417602525,0.6836800305460939,0.15995970546891616,1.490405991736502,-0.25737733588754563,-0.8865441754694596,-0.8948967304229163,1.129620345135558,-0.3010718799589021,-0.16353070833324643,0.41859681191030423
0.2013856044397141,0.6836800305460939,0.39400726116059376,1.3245505370779571,0.8595320565555354,-1.4643945814358295,-1.1913751589849981,1.418486920607639,0.9424858850887377,-0.16353070833324643,0.41859681191030423
0.606373982371414,0.6836800305460939,0.41374621164061687,1.3245505370779571,-0.1270542709534397,-0.8865441754694596,-1.4878535875470802,0.2630206187193144,0.9424858850887377,-0.16353070833324643,0.41859681191030423
0.36854523694172475,0.6836800305460939,0.433485162120636,1.3245505370779571,-0.8672485538213703,-0.21238536850869322,-0.7466575161418727,-0.31471253222484785,0.9424858850887377,-0.16353070833324643,0.41859681191030423
0.29923514541650037,0.6836800305460939,0.5631982652750622,-0.9854438751435285,-0.5719853598300362,1.617474250384816,1.1804522695116677,-0.8924456831690102,-0.3010718799589021,-0.16353070833324643,0.41859681191030423
-0.7281850348397555,0.6836800305460939,0.8113450713096112,-0.9854438751435285,-0.3999181881592243,0.9433154434240532,0.5874954123874986,-0.31471253222484785,-0.3010718799589021,-0.16353070833324643,0.41859681191030423
0.14430670553658845,0.6836800305460939,1.5163075884532198,-0.7439129278651149,-0.07105607898956601,0.9433154434240532,0.29101698382541663,-0.603579107696929,0.9424858850887377,0.07060235368643361,-0.9127911835730743
0.03286695053524927,0.6836800305460939,2.1028364027167017,-0.7439129278651149,-1.1289128326343802,1.2322406464072364,0.7357346266685422,-1.7590454095852537,0.9424858850887377,0.07060235368643361,-0.9127911835730743
1.0521330023767745,0.6836800305460939,2.475056611768529,-0.7439129278651149,0.413582818734141,0.36546503745767994,-0.15370065901770885,-0.02584595675276671,0.9424858850887377,0.07060235368643361,-0.9127911835730743
0.512601505601994,0.6836800305460939,2.8472768208203525,1.1309474017921268,0.6976463743327004,0.46177343845207663,-0.45017908757979075,0.2630206187193144,-0.3010718799589021,0.07060235368643361,-0.9127911835730743
-0.026929991172786577,0.6836800305460939,1.9618438992879799,1.1309474017921268,0.3005682858615959,-1.1754693784526462,-0.7466575161418727,1.129620345135558,0.9424858850887377,0.07060235368643361,-0.9127911835730743
0.6158871321886026,0.6836800305460939,1.9994419002023076,0.825092285786825,-0.20952433548205368,-1.8496281854134127,-1.4878535875470802,-0.31471253222484785,2.1860436501363774,1.1035423331850225,0.34697013461824117
0.5193966126142704,0.6836800305460939,2.037039901116631,0.825092285786825,-1.0342249807681938,-1.753319784419016,-2.9702457303574947,-1.1813122586410914,0.9424858850887377,1.1035423331850225,0.34697013461824117
-0.22262907312635913,0.6836800305460939,2.074637902030959,0.825092285786825,-1.4272304734601076,-0.30869376950308647,-2.2290496589522877,-1.7590454095852537,0.9424858850887377,1.1035423331850225,0.34697013461824117
0.9950541034736489,0.6836800305460939,1.4317120863959876,-1.1948127380584979,-1.343742259986696,1.0396238444184498,0.14277776954437307,-1.4701788341131725,-0.3010718799589021,1.1035423331850225,0.34697013461824117
0.4677537993209671,0.6836800305460939,0.3319705596519565,-1.1058940342301524,-0.7980144255751265,0.6543902404408631,1.0322130552306241,-1.1813122586410914,0.9424858850887377,0.6215036760856815,-2.5452282742203667
0.22992505389127788,0.6836800305460939,0.3319705596519565,-1.1058940342301524,-0.5607857214372615,1.2322406464072364,0.8839738409495804,-1.4701788341131725,-0.3010718799589021,0.6215036760856815,-2.5452282742203667
-0.00790369153841136,0.6836800305460939,0.3319705596519565,0.6321197796061604,1.5233651685636382,0.5580818394464733,-0.15370065901770885,-0.02584595675276671,-1.544629645006542,0.6215036760856815,-2.5452282742203667
0.7232498229825755,0.6836800305460939,0.3319705596519565,0.00022941623025852874,-1.0617150022777317,-0.790235774475063,-0.7466575161418727,0.2630206187193144,0.9424858850887377,-0.3563461711729862,-0.24796538798037973
0.3984437077957427,0.6836800305460939,0.3319705596519565,-0.7489579607064395,-1.2062921524390058,2.3879414583399825,2.514605198041039,-0.8924456831690102,-0.3010718799589021,-0.3563461711729862,-0.24796538798037973
0.1841713333419463,0.7686003841544385,0.3319705596519565,-0.7489579607064395,-0.5251505083693419,0.5580818394464733,0.5874954123874986,-0.02584595675276671,-1.544629645006542,-0.3563461711729862,-0.24796538798037973
-5.15678797810541e-05,0.7140906977166471,0.3319705596519565,-1.19165959253267,1.2800275707569873,0.36546503745767994,0.4392561981064602,0.2630206187193144,-1.544629645006542,0.8280916719853998,-2.7607594577083017
0.16831608364663458,0.3399821129015028,0.3319705596519565,-1.19165959253267,2.5130059429070064,0.5580818394464733,0.14277776954437307,0.5518871941913955,-0.3010718799589021,0.8280916719853998,-2.7607594577083017
-0.47608656468428634,-0.4940160895966785,0.3319705596519565,-1.19165959253267,0.002250645035868846,0.8470070424296565,-0.005461444736665259,0.5518871941913955,-1.544629645006542,0.8280916719853998,-2.7607594577083017
-0.3515851039815702,-2.161151815333498,0.3319705596519565,0.9688757217645751,1.5600185305763559,0.17284823546889003,-0.30193987329874716,1.418486920607639,-0.3010718799589021,0.8280916719853998,-2.7607594577083017
-0.08633864105155009,-0.021503176106997146,0.3319705596519565,0.9688757217645751,-0.7674699572311954,0.07653983447449336,-0.005461444736665259,0.8407537696634767,-0.3010718799589021,0.8280916719853998,-2.7607594577083017
-0.39250674843328,-2.09574019160815,0.3319705596519565,0.9688757217645751,1.0937063138590073,-0.6939273734806697,-0.30193987329874716,1.70735349607972,-0.3010718799589021,0.8280916719853998,-2.7607594577083017
0.22080019590336164,-1.6172025233016607,0.3319705596519565,0.5129308787298675,0.551032926281831,-1.560702982430226,-1.1913751589849981,1.70735349607972,0.9424858850887377,-0.46652643565283336,-0.9577206447835502
0.2740932494710777,-1.3256474241311145,0.3319705596519565,0.5129308787298675,0.010395836594250304,-1.2717777794470395,-1.1913751589849981,1.129620345135558,0.9424858850887377,-0.46652643565283336,-0.9577206447835502
0.0002504368763211514,-1.3865404817438556,0.3319705596519565,0.5129308787298675,-0.6605643180274364,-0.11607696751429655,-0.15370065901770885,-0.31471253222484785,-0.3010718799589021,-0.46652643565283336,-0.9577206447835502
0.5346176523217698,-1.435312306451351,0.3319705596519565,-0.6045438956235237,-1.0494972149401594,0.2691566364632833,0.14277776954437307,-0.8924456831690102,0.9424858850887377,-0.46652643565283336,-0.9577206447835502
0.5302687838339132,-1.5565246355038043,0.3319705596519565,-0.6045438956235237,-0.35104703880893456,0.9433154434240532,1.328691483792706,-0.02584595675276671,-0.3010718799589021,-0.46652643565283336,-0.9577206447835502
0.5567697011817938,-1.5225278047518147,0.3319705596519565,-0.6045438956235237,0.7241182468974406,0.6543902404408631,-0.15370065901770885,0.5518871941913955,-1.544629645006542,-0.46652643565283336,-0.9577206447835502
0.2860332232212198,-1.6912209396224487,0.3319705596519565,-0.9438223542026009,-0.2522865911635571,0.9433154434240532,1.0322130552306241,-0.603579107696929,0.9424858850887377,1.7508513870041416,0.5661911772394039
0.05189325016962448,-1.8554877240154262,0.3319705596519565,-0.9438223542026009,-0.11992722833985561,0.8470070424296565,0.14277776954437307,-0.02584595675276671,-0.3010718799589021,1.7508513870041416,0.5661911772394039
